1035,11.9855,1,500,18937,0
1035,14.6967,1,500,18937,0
1035,13.5334,1,500,18937,0
1035,13.3943,1,500,18937,0
1035,13.0153,1,500,18937,0
1037,51.1128,1,500,18937,0
1037,62.9904,1,500,18937,0
1037,75.087,1,500,18937,0
1037,58.6926,1,500,18937,0
1037,44.7824,1,500,18937,0
1038,11.1623,1,500,18937,0
1038,11.0833,1,500,18937,0
1038,11.2076,1,500,18937,0
1038,11.1395,1,500,18937,0
1038,11.0918,1,500,18937,0
1040,43.2863,1,500,18937,0
1040,43.1605,1,500,18937,0
1040,47.2594,1,500,18937,0
1040,40.6331,1,500,18937,0
1040,42.8192,1,500,18937,0
1041,10.9935,1,500,18937,0
1041,11.3627,1,500,18937,0
1041,11.2651,1,500,18937,0
1041,11.0811,1,500,18937,0
1041,11.8946,1,500,18937,0
1043,48.135,1,500,18937,0
1043,47.9511,1,500,18937,0
1043,47.5365,1,500,18937,0
1043,41.7728,1,500,18937,0
1043,42.8187,1,500,18937,0
1044,10.7936,1,500,18937,0
1044,10.7556,1,500,18937,0
1044,10.7889,1,500,18937,0
1044,11.9913,1,500,18937,0
1044,10.6694,1,500,18937,0
1046,41.1345,1,500,18937,0
1046,46.2477,1,500,18937,0
1046,42.839,1,500,18937,0
1046,43.2322,1,500,18937,0
1046,48.1524,1,500,18937,0
1047,10.6153,1,500,18937,0
1047,10.7864,1,500,18937,0
1047,10.8192,1,500,18937,0
1047,10.835,1,500,18937,0
1047,10.9771,1,500,18937,0
1049,46.3056,1,500,18937,0
1049,42.7875,1,500,18937,0
1049,43.1828,1,500,18937,0
1049,43.2801,1,500,18937,0
1049,43.3917,1,500,18937,0
1050,11.0942,1,500,18937,0
1050,11.0505,1,500,18937,0
1050,11.8881,1,500,18937,0
1050,10.682,1,500,18937,0
1050,10.7011,1,500,18937,0
1052,44.1406,1,500,18937,0
1052,47.0004,1,500,18937,0
1052,43.4225,1,500,18937,0
1052,45.0881,1,500,18937,0
1052,45.5948,1,500,18937,0
1053,11.1291,1,500,18937,0
1053,11.317,1,500,18937,0
1053,10.7345,1,500,18937,0
1053,11.1219,1,500,18937,0
1053,12.4013,1,500,18937,0
1055,47.0474,1,500,18937,0
1055,46.8664,1,500,18937,0
1055,48.7833,1,500,18937,0
1055,48.6663,1,500,18937,0
1055,74.367,1,500,18937,0
1056,12.9059,1,500,18937,0
1056,10.8822,1,500,18937,0
1056,11.0157,1,500,18937,0
1056,11.0821,1,500,18937,0
1056,11.5348,1,500,18937,0
1058,48.0161,1,500,18937,0
1058,43.566,1,500,18937,0
1058,44.0699,1,500,18937,0
1058,45.994,1,500,18937,0
1058,49.1277,1,500,18937,0
1059,11.0201,1,500,18937,0
1059,11.2619,1,500,18937,0
1059,11.3991,1,500,18937,0
1059,14.9212,1,500,18937,0
1059,12.8445,1,500,18937,0
1061,50.1977,1,500,18937,0
1061,44.6118,1,500,18937,0
1061,43.5072,1,500,18937,0
1061,43.6964,1,500,18937,0
1061,45.5775,1,500,18937,0
1062,12.7094,1,500,18937,0
1062,10.955,1,500,18937,0
1062,10.719,1,500,18937,0
1062,11.0878,1,500,18937,0
1062,11.0341,1,500,18937,0
1064,43.3991,1,500,18937,0
1064,44.9392,1,500,18937,0
1064,43.8166,1,500,18937,0
1064,47.8025,1,500,18937,0
1064,50.5471,1,500,18937,0
1065,12.7235,1,500,18937,0
1065,11.9321,1,500,18937,0
1065,10.811,1,500,18937,0
1065,11.0923,1,500,18937,0
1065,11.043,1,500,18937,0
1067,44.9906,1,500,18937,0
1067,48.453,1,500,18937,0
1067,43.3316,1,500,18937,0
1067,44.7123,1,500,18937,0
1067,43.7784,1,500,18937,0
1068,10.8093,1,500,18937,0
1068,10.697,1,500,18937,0
1068,10.7716,1,500,18937,0
1068,11.5412,1,500,18937,0
1068,10.7316,1,500,18937,0
1070,43.6176,1,500,18937,0
1070,42.6789,1,500,18937,0
1070,48.4896,1,500,18937,0
1070,43.2674,1,500,18937,0
1070,44.1444,1,500,18937,0
1071,10.8377,1,500,18937,0
1071,11.3346,1,500,18937,0
1071,10.7481,1,500,18937,0
1071,11.0174,1,500,18937,0
1071,11.3669,1,500,18937,0
1073,42.7121,1,500,18937,0
1073,43.3323,1,500,18937,0
1073,47.3682,1,500,18937,0
1073,43.3153,1,500,18937,0
1073,43.293,1,500,18937,0
1074,11.2078,1,500,18937,0
1074,11.1956,1,500,18937,0
1074,11.0379,1,500,18937,0
1074,11.0715,1,500,18937,0
1074,11.0797,1,500,18937,0
1076,49.6484,1,500,18937,0
1076,43.3413,1,500,18937,0
1076,51.6444,1,500,18937,0
1076,44.9836,1,500,18937,0
1076,43.4805,1,500,18937,0
1077,11.0047,1,500,18937,0
1077,11.9182,1,500,18937,0
1077,11.2037,1,500,18937,0
1077,11.0869,1,500,18937,0
1077,11.0195,1,500,18937,0
1079,50.6472,1,500,18937,0
1079,42.5797,1,500,18937,0
1079,46.8412,1,500,18937,0
1079,43.2657,1,500,18937,0
1079,43.7592,1,500,18937,0
1080,10.7082,1,500,18937,0
1080,11.1126,1,500,18937,0
1080,11.0695,1,500,18937,0
1080,11.1481,1,500,18937,0
1080,10.8052,1,500,18937,0
1082,48.6487,1,500,18937,0
1082,42.9607,1,500,18937,0
1082,43.8806,1,500,18937,0
1082,45.3138,1,500,18937,0
1082,50.6887,1,500,18937,0
1083,12.3713,1,500,18937,0
1083,12.1085,1,500,18937,0
1083,11.6793,1,500,18937,0
1083,10.9367,1,500,18937,0
1083,12.4034,1,500,18937,0
1085,42.1861,1,500,18937,0
1085,46.8933,1,500,18937,0
1085,44.7284,1,500,18937,0
1085,43.2945,1,500,18937,0
1085,43.4449,1,500,18937,0
1086,11.9697,1,500,18937,0
1086,11.0722,1,500,18937,0
1086,11.9684,1,500,18937,0
1086,10.8078,1,500,18937,0
1086,11.0883,1,500,18937,0
1088,46.6307,1,500,18937,0
1088,43.3687,1,500,18937,0
1088,43.2921,1,500,18937,0
1088,47.0682,1,500,18937,0
1088,46.8505,1,500,18937,0
1089,11.6241,1,500,18937,0
1089,10.8132,1,500,18937,0
1089,11.0844,1,500,18937,0
1089,11.6255,1,500,18937,0
1089,11.4881,1,500,18937,0
1091,43.0814,1,500,18937,0
1091,47.8409,1,500,18937,0
1091,42.4938,1,500,18937,0
1091,48.1389,1,500,18937,0
1091,48.1698,1,500,18937,0
1092,10.1063,1,500,18937,0
1092,10.7442,1,500,18937,0
1092,10.7783,1,500,18937,0
1092,11.2605,1,500,18937,0
1092,11.1108,1,500,18937,0
1094,48.2341,1,500,18937,0
1094,42.8283,1,500,18937,0
1094,43.4335,1,500,18937,0
1094,43.224,1,500,18937,0
1094,42.051,1,500,18937,0
1095,12.0672,1,500,18937,0
1095,10.6334,1,500,18937,0
1095,10.7139,1,500,18937,0
1095,11.0356,1,500,18937,0
1095,10.8171,1,500,18937,0
1097,49.1249,1,500,18937,0
1097,42.0897,1,500,18937,0
1097,41.9937,1,500,18937,0
1097,43.1171,1,500,18937,0
1097,43.2512,1,500,18937,0
