0,0.0118,1,20,37,0
0,0.0109,1,20,37,0
0,0.0111,1,20,37,0
0,0.0109,1,20,37,0
0,0.0106,1,20,37,0
2,0.0737,1,20,37,0
2,0.0734,1,20,37,0
2,0.0751,1,20,37,0
2,0.0795,1,20,37,0
2,0.0816,1,20,37,0
3,0.0357,1,40,135,0
3,0.0398,1,40,135,0
3,0.0392,1,40,135,0
3,0.0361,1,40,135,0
3,0.0356,1,40,135,0
5,0.2378,1,40,135,0
5,0.2427,1,40,135,0
5,0.2526,1,40,135,0
5,0.2569,1,40,135,0
5,0.2404,1,40,135,0
6,0.0867,1,60,292,0
6,0.0853,1,60,292,0
6,0.0934,1,60,292,0
6,0.0875,1,60,292,0
6,0.0923,1,60,292,0
8,0.5166,1,60,292,0
8,0.4991,1,60,292,0
8,0.4981,1,60,292,0
8,0.5095,1,60,292,0
8,0.4896,1,60,292,0
9,0.1545,1,80,510,0
9,0.1581,1,80,510,0
9,0.1541,1,80,510,0
9,0.1605,1,80,510,0
9,0.1494,1,80,510,0
11,0.8366,1,80,510,0
11,0.8415,1,80,510,0
11,0.8651,1,80,510,0
11,0.8378,1,80,510,0
11,0.8265,1,80,510,0
12,0.2654,1,100,787,0
12,0.2667,1,100,787,0
12,0.2673,1,100,787,0
12,0.2316,1,100,787,0
12,0.2313,1,100,787,0
14,1.1151,1,100,787,0
14,1.1146,1,100,787,0
14,1.1813,1,100,787,0
14,1.6344,1,100,787,0
14,1.1632,1,100,787,0
15,0.3642,1,120,1125,0
15,0.363,1,120,1125,0
15,0.3654,1,120,1125,0
15,0.3527,1,120,1125,0
15,0.3649,1,120,1125,0
17,1.7897,1,120,1125,0
17,1.8456,1,120,1125,0
17,1.9388,1,120,1125,0
17,1.9801,1,120,1125,0
17,1.9754,1,120,1125,0
18,0.5696,1,140,1522,0
18,0.5663,1,140,1522,0
18,0.5651,1,140,1522,0
18,0.5642,1,140,1522,0
18,0.5681,1,140,1522,0
20,2.6756,1,140,1522,0
20,2.6489,1,140,1522,0
20,2.6635,1,140,1522,0
20,2.6632,1,140,1522,0
20,2.7255,1,140,1522,0
21,0.8179,1,160,1980,0
21,0.8165,1,160,1980,0
21,0.814,1,160,1980,0
21,0.8156,1,160,1980,0
21,0.8342,1,160,1980,0
23,3.698,1,160,1980,0
23,3.8154,1,160,1980,0
23,3.6331,1,160,1980,0
23,3.4409,1,160,1980,0
23,3.6,1,160,1980,0
24,1.0678,1,180,2497,0
24,1.0572,1,180,2497,0
24,1.1071,1,180,2497,0
24,1.1116,1,180,2497,0
24,1.1364,1,180,2497,0
26,5.1471,1,180,2497,0
26,6.0351,1,180,2497,0
26,4.6554,1,180,2497,0
26,4.5302,1,180,2497,0
26,4.6131,1,180,2497,0
27,1.4202,1,200,3075,0
27,1.3559,1,200,3075,0
27,1.3284,1,200,3075,0
27,1.1799,1,200,3075,0
27,1.3097,1,200,3075,0
29,5.6433,1,200,3075,0
29,5.8323,1,200,3075,0
29,6.57,1,200,3075,0
29,5.5763,1,200,3075,0
29,5.3339,1,200,3075,0
30,1.5855,1,220,3712,0
30,1.6377,1,220,3712,0
30,1.6397,1,220,3712,0
30,1.6284,1,220,3712,0
30,1.7114,1,220,3712,0
32,6.7166,1,220,3712,0
32,6.7415,1,220,3712,0
32,6.6846,1,220,3712,0
32,7.0151,1,220,3712,0
32,7.1185,1,220,3712,0
33,2.0741,1,240,4410,0
33,2.2064,1,240,4410,0
