1098,212.594,1,500,93687,0
1098,240.807,1,500,93687,0
1098,226.851,1,500,93687,0
1098,245.498,1,500,93687,0
1098,225.758,1,500,93687,0
1100,785.347,1,500,93687,0
1100,801.005,1,500,93687,0
1100,827.847,1,500,93687,0
1100,756.96,1,500,93687,0
1100,843.859,1,500,93687,0
1101,221.725,1,500,93687,0
1101,237.083,1,500,93687,0
1101,219.388,1,500,93687,0
1101,214.147,1,500,93687,0
1101,213.872,1,500,93687,0
1103,828.867,1,500,93687,0
1103,819.298,1,500,93687,0
1103,834.42,1,500,93687,0
1103,760.609,1,500,93687,0
1103,850.323,1,500,93687,0
1104,212.232,1,500,93687,0
1104,237.634,1,500,93687,0
1104,238.081,1,500,93687,0
1104,211.669,1,500,93687,0
1104,227.54,1,500,93687,0
1106,846.839,1,500,93687,0
1106,806.785,1,500,93687,0
1106,754.121,1,500,93687,0
1106,770.178,1,500,93687,0
1106,835.716,1,500,93687,0
1107,236.233,1,500,93687,0
1107,214.383,1,500,93687,0
1107,214.274,1,500,93687,0
1107,208.116,1,500,93687,0
1107,213.875,1,500,93687,0
1109,779.458,1,500,93687,0
1109,758.085,1,500,93687,0
1109,764.731,1,500,93687,0
1109,757.322,1,500,93687,0
1109,755.685,1,500,93687,0
1110,213.447,1,500,93687,0
1110,212.935,1,500,93687,0
1110,224.279,1,500,93687,0
1110,215.138,1,500,93687,0
1110,228.078,1,500,93687,0
1112,776.612,1,500,93687,0
1112,877.681,1,500,93687,0
1112,872.747,1,500,93687,0
1112,862.253,1,500,93687,0
1112,864.571,1,500,93687,0
1113,229.566,1,500,93687,0
1113,255.45,1,500,93687,0
1113,232.521,1,500,93687,0
1113,241.721,1,500,93687,0
1113,246.13,1,500,93687,0
1115,876.305,1,500,93687,0
1115,850.358,1,500,93687,0
1115,775.832,1,500,93687,0
1115,811.1,1,500,93687,0
1115,762.662,1,500,93687,0
